Time (s),Velocity Beam 1 (m/s),Velocity Beam 2 (m/s),Velocity Beam 3 (m/s),Velocity Beam 4 (m/s),SNR Beam 1 (dB),SNR Beam 2 (dB),SNR Beam 3 (dB),SNR Beam 4 (dB),u (m/s),v (m/s),w (m/s)
1720611594.236,"[0.2018, 0.1372, 0.123]","[-0.0473, -0.0484, -0.0602]","[-0.1128, -0.1333, -0.1006]","[0.1394, 0.0502, 0.0957]",26.950066666666668,26.19326666666667,26.549266666666668,29.729233333333337,0.5345011881510416,-0.29653968098958333,0.017842757161458334
1720611594.252,"[0.0846, 0.128, 0.1197]","[-0.0992, -0.0684, -0.0627]","[-0.1134, -0.1472, -0.1293]","[0.0455, 0.0384, 0.0611]",37.96593333333334,29.906233333333333,28.863533333333333,35.63336666666667,0.47738322753906254,-0.2524429117838542,-0.011708976236979167
1720611594.252,"[0.0651, 0.0841, 0.0785]","[-0.147, -0.1391, -0.1495]","[-0.1337, -0.1424, -0.1644]","[0.0011, 0.0526, 0.0802]",39.52023333333333,39.61383333333333,35.22036666666667,36.409533333333336,0.4403251627604166,-0.38054159342447913,-0.03829414876302083
1720611594.268,"[-0.0147, 0.0249, 0.0548]","[-0.178, 0.027, -0.0909]","[-0.2486, -0.2699, -0.1795]","[-0.0706, -0.0212, 0.0172]",30.425,28.714,24.307266666666663,30.006933333333333,0.5054016927083332,-0.11511074218749999,-0.11087101236979165
1720611594.283,"[0.0853, 0.063, 0.089]","[-0.128, -0.1067, -0.1161]","[-0.1947, -0.212, -0.2525]","[0.1208, -0.0424, -0.014]",28.715999999999998,27.214566666666666,18.220033333333333,26.3672,0.5927195638020833,-0.2798421630859375,-0.07485943196614582
1720611594.283,"[0.0366, 0.0576, 0.0951]","[-0.0896, -0.1319, -0.1201]","[-0.241, -0.2307, -0.2479]","[0.0798, -0.0297, -0.0415]",31.74133333333333,30.82376666666667,27.3051,32.46153333333333,0.6012812662760416,-0.23692670084635417,-0.09355233561197918
1720611594.299,"[0.1298, 0.0551, 0.0782]","[-0.1831, -0.148, -0.1611]","[-0.276, -0.2808, -0.286]","[0.1616, -0.0226, 0.0217]",29.65903333333333,31.424966666666666,27.85546666666667,36.879466666666666,0.7302931884765624,-0.43826117350260424,-0.10254600423177085
1720611594.299,"[0.1183, 0.0563, 0.0418]","[-0.045, -0.1523, -0.1707]","[-0.193, -0.2812, -0.2394]","[-0.031, -0.0616, 0.112]",25.594066666666667,24.816866666666666,25.432366666666667,36.7167,0.6150977376302084,-0.261652734375,-0.08790621744791667
1720611594.321,"[0.1239, 0.0704, 0.0799]","[-0.0443, -0.0823, -0.1465]","[-0.1664, -0.1962, -0.1783]","[-0.0592, -0.0491, -0.041]",29.17276666666666,29.093433333333333,26.644899999999996,32.703633333333336,0.5405032389322918,-0.08666668294270834,-0.047938183593749996
1720611594.337,"[0.1131, 0.1618, 0.2784]","[-0.0449, -0.023, -0.0554]","[-0.0421, -0.1098, -0.1895]","[0.0485, 0.0743, 0.0664]",27.113833333333332,21.821066666666667,22.78746666666667,29.916366666666665,0.5924452799479166,-0.21194227701822918,0.0342599365234375
1720611594.337,"[0.201, 0.2759, 0.2578]","[0.042, 0.0769, -0.0184]","[0.0135, -0.0926, -0.1121]","[0.2221, 0.1356, 0.1094]",36.293533333333336,31.708799999999997,28.956100000000003,31.756599999999995,0.6129464274088542,-0.24791594238281248,0.09127069498697915
1720611594.352,"[0.2109, 0.2416, 0.2469]","[-0.0097, 0.0046, 0.0167]","[0.0022, -0.0437, -0.0076]","[0.2196, 0.1898, 0.1628]",37.9252,37.9018,35.86936666666667,36.15926666666666,0.4940517985026041,-0.3751649576822917,0.11009768880208336
1720611594.352,"[0.1935, 0.347, 0.1642]","[0.0178, 0.0905, -0.1091]","[0.0055, -0.0295, -0.1549]","[0.2991, 0.2572, 0.0241]",34.99146666666666,26.6459,24.949133333333332,35.1949,0.5835754638671875,-0.3895796793619792,0.08832845865885415
1720611594.368,"[0.2253, 0.277, 0.3496]","[0.0108, 0.0782, 0.1056]","[-0.2155, -0.1151, -0.212]","[0.0138, 0.1196, -0.0534]",33.74023333333333,29.028333333333336,26.307166666666664,31.5745,0.9269009602864582,0.06754424641927086,0.04978775227864585
1720611594.368,"[0.11, 0.0659, 0.0777]","[-0.017, -0.1446, -0.1132]","[-0.1515, -0.3715, -0.2809]","[0.0407, -0.1193, -0.0314]",31.3446,29.167666666666666,32.36286666666667,31.776933333333336,0.7010592041015625,-0.11519843749999999,-0.09736437174479166
1720611594.384,"[0.1073, 0.0424, 0.0706]","[-0.2238, -0.2157, -0.1492]","[0.3967, -0.3876, -0.2785]","[-0.2594, -0.1287, -0.1079]",40.9495,34.201033333333335,32.9946,34.378033333333335,0.32485511067708334,-0.0641893636067708,-0.009668530273437495
1720611594.399,"[-0.156, 0.014, 0.0376]","[-0.2976, -0.1202, -0.1627]","[-0.37, -0.318, -0.3197]","[-0.1906, -0.1525, -0.068]",29.386433333333333,28.799433333333337,28.203333333333333,30.969266666666666,0.59840791015625,-0.11730774739583334,-0.19370102539062498
1720611594.399,"[-0.1394, 0.0906, 0.2406]","[-0.2172, -0.0818, -0.1096]","[-0.2699, -0.1409, -0.1518]","[-0.1962, -0.0723, 0.0768]",33.1431,31.019099999999998,27.327466666666666,34.23563333333333,0.49961553548177084,-0.14787093098958334,-0.06570935872395832
1720611594.421,"[0.0694, 0.1597, 0.2099]","[0.0562, 0.0215, 0.0234]","[-0.2311, -0.1055, -0.0855]","[-0.142, 0.0003, 0.1137]",30.688466666666667,25.714133333333333,26.984666666666666,32.701633333333334,0.5726163981119791,0.08029202473958331,0.0007721679687500033
1720611594.421,"[-0.0255, 0.1804, 0.291]","[-0.1343, -0.0032, 0.0387]","[0.2481, 0.0013, -0.0232]","[-0.014, 0.0513, 0.1562]",31.466700000000003,29.8716,28.13723333333333,31.769800000000004,0.14456983235677087,-0.19462028808593748,0.1151633056640625
1720611594.437,"[-0.0083, 0.0323, 0.0457]","[-0.1115, 0.0097, -0.0417]","[0.0008, -0.0505, -0.1207]","[0.0149, -0.0001, -0.0826]",29.075100000000003,25.812766666666665,25.906366666666667,29.208366666666667,0.15898606770833337,-0.05147258300781247,-0.0179324462890625
1720611594.453,"[0.179, 0.1703, 0.1372]","[-0.0841, -0.0252, -0.0497]","[-0.0738, -0.0769, -0.188]","[0.1371, 0.1212, -0.0344]",32.07806666666667,21.4671,25.7945,33.4727,0.5458358235677083,-0.25808482259114585,0.023396997070312495
1720611594.453,"[-0.1362, 0.1405, 0.1752]","[-0.2378, 0.0081, 0.0353]","[-0.0039, -0.0719, -0.0619]","[0.1488, 0.0843, 0.0708]",35.2234,26.820899999999998,32.658899999999996,42.10306666666666,0.20771676432291666,-0.3313967854817708,0.006408959960937505
1720611594.468,"[0.0262, 0.1738, 0.2694]","[-0.1071, 0.0288, 0.0945]","[0.0721, -0.0071, -0.0475]","[0.2372, 0.1333, 0.1075]",32.2937,30.052666666666667,30.47993333333333,33.19396666666666,0.29758021647135413,-0.30807234700520836,0.08270296223958333
1720611594.484,"[0.0457, 0.1604, 0.2051]","[-0.0902, -0.0185, 0.1771]","[-0.0075, -0.1613, 0.0071]","[0.136, 0.046, 0.2356]",26.7212,27.014166666666668,28.559366666666666,28.8788,0.37845782063802086,-0.23431471354166664,0.041531884765625006
1720611594.484,"[-0.0611, -0.0031, 0.0771]","[-0.0986, -0.1408, -0.0221]","[-0.2158, -0.1633, -0.0588]","[0.0823, -0.0545, -0.0526]",25.03356666666667,22.196433333333335,17.805966666666666,28.429166666666664,0.29778002115885416,-0.1591711181640625,-0.07428685709635416
1720611594.5,"[0.0524, -0.0148, 0.2018]","[-0.0983, -0.1337, -0.064]","[-0.1931, -0.1687, -0.085]","[0.0526, -0.061, -0.0321]",27.13723333333333,19.594333333333335,21.627799999999997,28.5665,0.4541420166015624,-0.17300120442708336,-0.03740916341145832
1720611594.5,"[0.0899, -0.0504, 0.0236]","[-0.0447, -0.1095, -0.0138]","[-0.1355, -0.2421, -0.0974]","[-0.0192, 0.0195, -0.0432]",31.402599999999996,23.8922,26.171866666666663,31.664,0.3564073323567709,-0.08588614095052083,-0.07224825032552083
1720611594.522,"[0.0267, 0.0319, 0.155]","[-0.1582, -0.1358, -0.0831]","[-0.1418, -0.1869, -0.1526]","[-0.0426, -0.0977, -0.106]",31.388366666666666,25.462866666666667,27.239966666666664,32.953900000000004,0.4606770182291666,-0.09058652343750001,-0.04781199544270833
1720611594.522,"[-0.0191, -0.1136, -0.2036]","[-0.1519, -0.148, -0.1504]","[-0.2232, -0.1802, -0.1933]","[-0.1385, -0.1587, -0.0535]",28.992733333333334,28.704866666666664,31.4453,36.68723333333333,0.17193833007812498,-0.0673634521484375,-0.1612714599609375
1720611594.537,"[-0.1602, -0.1066, -0.1253]","[-0.2581, -0.1228, -0.1262]","[-0.2451, -0.1536, -0.1684]","[-0.0739, -0.1421, -0.1067]",29.509500000000003,27.888,34.2275,37.8896,0.11471346028645833,-0.12293638509114586,-0.16557007649739583
1720611594.553,"[-0.0744, -0.1072, -0.1141]","[-0.1219, -0.1417, -0.1156]","[-0.1334, -0.1683, -0.1542]","[-0.0821, -0.1392, -0.1657]",35.89376666666667,32.98036666666667,35.530633333333334,40.32286666666666,0.10613249511718752,0.004243497721354156,-0.12979296061197917
1720611594.553,"[-0.0406, -0.0907, -0.0843]","[-0.1346, -0.1092, -0.1087]","[-0.1571, -0.162, -0.1534]","[-0.0729, -0.136, -0.1351]",38.43893333333333,40.5314,37.90893333333333,40.36866666666667,0.17027967936197919,-0.007108740234375012,-0.119100830078125
1720611594.569,"[-0.0479, -0.0446, -0.081]","[-0.1276, -0.0171, -0.0839]","[-0.0151, -0.1583, -0.1436]","[-0.1394, -0.0776, -0.1237]",41.270966666666666,44.482433333333326,39.24966666666666,41.11633333333334,0.09577665201822916,0.07330453287760418,-0.08480057779947918
1720611594.569,"[0.1528, 0.0362, 0.0013]","[0.3038, 0.1694, -0.0244]","[0.0808, 0.0378, -0.1044]","[0.1628, 0.0596, -0.0689]",34.33736666666667,40.45713333333333,31.310000000000002,31.663,0.11869313964843749,0.19423326009114583,0.034769588216145834
1720611594.584,"[0.1756, 0.067, 0.0922]","[0.0467, -0.0238, 0.142]","[-0.0302, -0.0225, -0.0432]","[0.1432, 0.04, -0.0045]",26.019266666666667,32.75553333333333,24.314333333333334,30.4738,0.28602373046875,-0.011676757812499994,0.04005994466145834
1720611594.6,"[0.091, 0.0731, 0.1644]","[0.0464, 0.0046, 0.0775]","[-0.0054, -0.0501, 0.01]","[0.0547, 0.084, 0.0651]",28.350833333333338,27.266433333333335,22.083566666666666,31.760666666666665,0.24803544108072917,-0.052013696289062515,0.04779292805989583
1720611594.6,"[0.2618, 0.1166, 0.1429]","[0.0312, -0.0201, 0.0266]","[-0.2563, 0.0053, 0.0084]","[0.171, 0.1292, 0.1407]",31.236766666666664,30.80546666666667,25.9023,31.984466666666663,0.5050022542317708,-0.27115277506510416,0.04608487141927084
1720611594.622,"[0.1923, 0.1388, 0.1521]","[-0.0959, 0.0129, 0.012]","[0.0169, 0.0137, 0.0159]","[0.1499, 0.1458, 0.1583]",34.57843333333333,27.07923333333333,28.955099999999998,36.833666666666666,0.2871617106119792,-0.3497782877604167,0.090109130859375
1720611594.622,"[0.0281, 0.1065, 0.1763]","[-0.0679, -0.0286, -0.092]","[0.0034, -0.0078, -0.058]","[0.1073, 0.1283, 0.0717]",30.137133333333328,31.557233333333333,33.82059999999999,33.044466666666665,0.24511197102864582,-0.3300829508463542,0.0418551513671875
1720611594.647,"[0.0268, 0.1747, 0.1256]","[-0.0367, 0.0284, -0.0845]","[-0.0017, -0.025, -0.0152]","[0.1259, 0.1261, 0.085]",29.42403333333333,22.50466666666667,28.038500000000003,35.0576,0.24264261881510416,-0.2864135660807292,0.04818409016927083
1720611594.647,"[0.1954, 0.1733, 0.2017]","[0.0256, 0.031, 0.0313]","[0.0271, 0.0265, 0.0047]","[0.2086, 0.1656, 0.1785]",24.872833333333332,18.8965,22.0632,28.2603,0.337598291015625,-0.3104171875000001,0.10696580403645833
1720611594.663,"[0.1469, 0.1472, 0.1696]","[0.0113, 0.0067, -0.0433]","[-0.0034, 0.0095, -0.06]","[0.1479, 0.1434, 0.0785]",42.4184,34.2631,39.90376666666666,41.308600000000006,0.34158872884114583,-0.26434842936197916,0.06926636555989583
1720611594.663,"[0.1291, 0.1403, 0.1652]","[0.0128, -0.0115, 0.0083]","[-0.0646, -0.0635, -0.0599]","[0.0766, 0.1003, 0.0972]",40.769466666666666,38.331066666666665,33.45336666666666,44.49363333333334,0.4120028727213542,-0.17859609375,0.040909261067708334
1720611594.678,"[0.1398, 0.1455, 0.1423]","[-0.0378, -0.015, -0.0415]","[-0.0627, -0.0566, -0.0579]","[0.084, 0.1166, 0.0877]",32.11263333333333,27.5757,33.405566666666665,36.727900000000005,0.39950560709635424,-0.256590234375,0.04160764973958334
1720611594.678,"[0.1076, 0.1631, 0.0863]","[-0.0665, -0.0173, -0.0045]","[-0.1097, -0.0823, -0.1085]","[0.0467, 0.101, 0.0534]",30.755633333333332,25.878899999999998,27.185066666666668,30.911266666666666,0.434951904296875,-0.19526053059895834,0.00809505208333333
1720611594.694,"[0.0867, 0.1339, 0.0802]","[-0.0542, -0.016, -0.1203]","[-0.1092, -0.0779, -0.1486]","[0.0392, 0.0969, 0.053]",36.2854,28.561400000000003,30.19513333333333,36.47153333333333,0.4204409993489584,-0.2547817708333333,-0.007588232421875005
1720611594.709,"[0.0955, 0.0328, 0.0748]","[-0.0663, -0.1548, -0.0971]","[-0.0799, -0.2062, -0.1412]","[0.0171, -0.0131, 0.0429]",35.1939,34.739200000000004,35.253899999999994,37.60679999999999,0.416414892578125,-0.24514929199218752,-0.04016294759114583
1720611594.722,"[0.0739, 0.0405, 0.0147]","[-0.0863, -0.1039, -0.1376]","[-0.1285, -0.1667, -0.1405]","[-0.0082, -0.0045, 0.0527]",31.441233333333333,30.461633333333335,29.634599999999995,34.1858,0.3727868570963542,-0.24654439290364585,-0.054186092122395835
1720611594.722,"[0.0592, 0.0779, 0.0739]","[-0.0921, -0.0855, -0.0661]","[-0.145, -0.1321, -0.1528]","[0.0491, 0.0362, 0.07]",36.09923333333333,34.7585,30.6478,31.04753333333333,0.42315398763020834,-0.2676293782552084,-0.0392765625
1720611594.738,"[0.0705, 0.0446, 0.1123]","[-0.0931, -0.0845, -0.0625]","[-0.1568, -0.1684, -0.1833]","[-0.0325, -0.0251, 0.0579]",35.803266666666666,29.602033333333335,29.748533333333338,31.38123333333333,0.4871723795572916,-0.16330587565104168,-0.050220703124999995
1720611594.753,"[0.0365, 0.1116, 0.1688]","[-0.0181, -0.0137, -0.005]","[-0.0848, -0.0919, -0.071]","[0.0519, 0.0405, 0.0726]",34.2468,31.32936666666667,28.410833333333333,33.57136666666667,0.3737781819661458,-0.13678343912760416,0.010512068684895839
1720611594.753,"[0.0904, 0.1106, 0.0963]","[-0.0105, -0.0317, -0.0374]","[-0.0932, -0.105, -0.1024]","[0.0473, 0.0353, 0.0547]",35.96086666666667,28.55933333333333,33.45643333333334,39.04216666666667,0.3957738199869792,-0.14696252441406252,-0.0020521728515625038
1720611594.769,"[0.0504, -0.03, 0.0709]","[-0.1239, -0.1182, -0.102]","[-0.1501, -0.1442, -0.1209]","[-0.0407, -0.092, 0.0587]",37.73193333333333,36.935399999999994,31.875600000000002,37.25993333333333,0.3346620279947916,-0.18159113769531246,-0.0570197509765625
1720611594.769,"[-0.0561, 0.0091, 0.0304]","[-0.1303, -0.1088, -0.0704]","[0.1865, -0.268, 0.1676]","[-0.0206, -0.069, -0.0239]",37.18566666666666,34.15526666666667,29.448433333333337,33.08206666666667,-0.06923133138020832,-0.12901082356770832,0.012220019531249992
1720611594.785,"[-0.0973, 0.0405, -0.0076]","[-0.0758, -0.0367, -0.0199]","[-0.0096, 0.2799, -0.3777]","[-0.0142, -0.0568, -0.0523]",35.03416666666667,33.166500000000006,25.729366666666664,40.01363333333333,0.02844991048177085,-0.006264501953125008,-0.029683789062499993
1720611594.816,"[0.1033, 0.0782, 0.094]","[-0.0485, -0.0023, -0.0083]","[-0.0022, -0.031, -0.1052]","[0.0211, -0.015, -0.0555]",39.83866666666666,31.9153,21.767133333333334,40.3076,0.27492083333333334,-0.008862182617187506,0.02257577311197917
1720611594.816,"[0.0658, 0.1644, 0.1504]","[0.0649, 0.0804, 0.0261]","[0.0042, -0.002, -0.0492]","[0.0564, 0.0722, -0.0034]",32.397466666666666,31.333399999999997,26.533033333333336,31.74133333333333,0.284386376953125,0.02801541341145833,0.05637117513020834
1720611594.822,"[0.1324, 0.0971, 0.0426]","[0.09, 0.054, 0.0665]","[-0.0353, -0.0094, 0.0041]","[0.0552, 0.0699, 0.0592]",38.522299999999994,35.02093333333333,35.28443333333333,36.16636666666667,0.2078806233723958,0.015471573893229151,0.03907884928385416
1720611594.822,"[0.003, 0.0719, 0.0897]","[-0.0372, -0.0024, -0.058]","[-0.0277, 0.0318, -0.0789]","[0.0688, 0.104, 0.0558]",39.844766666666665,32.09636666666667,28.576666666666668,35.5886,0.15708986002604167,-0.21713074544270836,0.01486573893229167
1720611594.838,"[-0.0429, 0.1068, 0.0621]","[-0.1007, -0.0183, -0.0597]","[-0.1264, -0.025, -0.0684]","[-0.0013, 0.024, 0.0371]",36.7391,29.067966666666663,29.314166666666665,34.861200000000004,0.2282066569010417,-0.159755419921875,-0.01700690104166667
1720611594.838,"[-0.0251, -0.0007, 0.0144]","[-0.1166, -0.0576, -0.0496]","[-0.1653, -0.0719, -0.0658]","[0.1939, 0.1609, 0.0752]",28.4851,26.7914,27.013133333333332,29.2867,0.189561181640625,-0.43406271158854165,-0.054850830078125
1720611594.854,"[-0.0302, 0.0444, 0.1389]","[-0.1038, -0.0937, -0.0609]","[-0.1671, -0.1469, -0.1175]","[0.2066, 0.0036, 0.3434]",28.550233333333335,27.20743333333333,26.843266666666665,31.6671,0.38321389160156255,-0.5404098551432291,-0.04938033040364584
1720611594.869,"[-0.0161, 0.0278, 0.1291]","[-0.1022, -0.1615, -0.0051]","[-0.1121, -0.1109, -0.0546]","[-0.0235, 0.2795, 0.1236]",34.67913333333333,31.038433333333334,30.991633333333336,30.080166666666667,0.27392913411458336,-0.4312470703125,-0.024589973958333334
1720611594.869,"[-0.0407, 0.031, 0.053]","[-0.1149, -0.0987, -0.0576]","[-0.1397, -0.1245, -0.0553]","[0.0241, 0.0323, 0.0057]",28.912366666666667,26.89616666666667,26.274599999999996,28.7842,0.23884410807291667,-0.22253911946614588,-0.04845104980468751
1720611594.885,"[-0.0624, -0.0089, -0.0412]","[-0.0946, -0.0966, -0.0938]","[-0.1333, -0.1367, -0.1032]","[-0.0808, -0.0401, -0.0135]",30.044566666666668,24.17396666666667,26.985666666666663,30.676266666666667,0.17203203125,-0.10110949707031251,-0.08426511230468749
1720611594.9,"[0.0028, -0.0097, -0.1251]","[-0.045, -0.1035, -0.1876]","[-0.1793, -0.161, -0.2017]","[-0.0585, -0.0671, -0.0672]",40.44493333333333,35.70556666666667,40.57923333333333,41.09393333333333,0.271133056640625,-0.0971552571614583,-0.11705338541666666
1720611594.9,"[0.0353, -0.0417, -0.0704]","[-0.1041, -0.1319, -0.125]","[-0.2214, -0.2617, -0.2221]","[-0.0697, -0.1151, -0.1332]",42.68496666666667,38.022866666666665,38.8153,43.6381,0.41672958984374997,-0.032111490885416635,-0.13618873697916667
1720611594.916,"[0.0334, 0.0096, -0.0915]","[-0.1685, -0.1925, -0.0412]","[-0.2572, -0.2418, -0.311]","[-0.113, -0.1188, -0.1881]",39.3046,33.201100000000004,29.8513,38.4206,0.5054622802734375,0.007246964518229149,-0.14968933105468749
1720611594.923,"[-0.0084, -0.013, -0.0913]","[-0.0243, -0.2272, -0.129]","[-0.2764, -0.2705, -0.2812]","[-0.1405, -0.1494, -0.1589]",40.98003333333333,31.640600000000003,41.649366666666666,43.52516666666667,0.47509689941406247,0.04098386230468751,-0.16374366048177083
1720611594.938,"[-0.0997, -0.0513, -0.1547]","[-0.071, -0.1018, -0.2391]","[-0.2788, -0.2555, -0.3018]","[-0.3122, -0.1376, -0.2239]",42.325833333333335,32.87656666666667,40.65453333333334,44.48343333333333,0.353308935546875,0.17004424641927082,-0.1978885986328125
1720611594.938,"[-0.0303, 0.0787, -0.0584]","[-0.0665, -0.0912, -0.1795]","[-0.2982, -0.1109, -0.2307]","[-0.3102, -0.0336, -0.1183]",33.842999999999996,30.9601,30.483,35.46653333333333,0.41875511881510413,0.07890639648437499,-0.11343268229166666
1720611594.97,"[-0.016, 0.1067, 0.0704]","[-0.1387, 0.0007, -0.0235]","[-0.3598, -0.1231, -0.1157]","[-0.1137, 0.0024, -0.0077]",31.930566666666664,29.67833333333333,31.698633333333333,35.70556666666666,0.5040584798177083,-0.03256953938802083,-0.07720557454427084
1720611594.97,"[0.0934, 0.0993, 0.0989]","[-0.0709, -0.0313, -0.0231]","[-0.1948, -0.1143, 0.0054]","[-0.0728, -0.0312, 0.0243]",34.9528,29.282666666666668,28.72923333333333,36.55703333333334,0.39510590820312497,-0.03366689453125,-0.0035607259114583283
1720611594.97,"[0.1075, 0.1085, 0.136]","[-0.0347, 0.0415, -0.0003]","[-0.0854, -0.0788, -0.0021]","[0.0206, -0.0035, -0.0521]",28.326400000000003,29.966233333333335,30.187966666666664,31.130999999999997,0.3445686767578125,0.024378206380208333,0.03068361002604167
1720611594.985,"[0.1433, 0.0866, 0.0739]","[-0.002, 0.0366, 0.0047]","[-0.1255, -0.0431, 0.0474]","[-0.1926, 0.0093, 0.1183]",28.127066666666668,24.7192,25.404866666666667,33.2499,0.2829759114583333,0.06645817057291666,0.030381494140625003
1720611595.001,"[-0.0709, 0.0656, 0.0338]","[0.0057, 0.0487, 0.0039]","[-0.0446, -0.0224, -0.0014]","[-0.0604, 0.0058, 0.2765]",29.000833333333333,25.5727,27.521766666666668,33.20616666666667,0.06330498860677085,-0.10875804850260419,-0.007109692382812501
1720611595.001,"[0.0092, 0.0302, 0.0164]","[0.0003, 0.0214, -0.0022]","[-0.0908, -0.0605, -0.0234]","[-0.1383, -0.0882, 0.2907]",33.851099999999995,29.866533333333336,31.777933333333333,33.657833333333336,0.15272245279947919,-0.0309150390625,-0.021041927083333332
1720611595.016,"[0.0005, 0.0092, 0.0229]","[0.0143, 0.0199, 0.0097]","[-0.0415, -0.0358, -0.0123]","[-0.0606, -0.0443, -0.0099]",36.8795,32.368966666666665,39.583333333333336,36.665866666666666,0.08206938476562502,0.10422893880208335,-0.010116422526041667
1720611595.023,"[0.0246, 0.0492, 0.0395]","[0.0583, 0.0422, 0.0292]","[0.02, 0.025, -0.0303]","[0.0657, 0.021, 0.0001]",38.680033333333334,38.320933333333336,39.88446666666667,37.608866666666664,0.06576776529947918,0.027782625325520834,0.021791723632812506
1720611595.039,"[0.1014, 0.0974, 0.0398]","[0.082, 0.0472, 0.052]","[0.0886, 0.0675, 0.0141]","[0.1492, 0.1051, 0.0417]",33.78093333333333,36.41356666666667,33.214333333333336,35.087066666666665,0.04489975585937502,-0.07633693033854168,0.07020916341145833
1720611595.039,"[0.1483, 0.0907, -0.0147]","[0.0573, 0.0086, 0.0271]","[0.0502, -0.0335, -0.0122]","[0.136, 0.0291, -0.0381]",29.789233333333332,32.776900000000005,31.56533333333334,34.47163333333333,0.14586416829427082,-0.023790193684895832,0.0388446044921875
1720611595.054,"[0.117, 0.104, -0.0083]","[0.0862, 0.0655, 0.0225]","[0.0887, 0.0123, -0.0252]","[0.2249, 0.0609, 0.0362]",37.469500000000004,34.524566666666665,32.65786666666666,39.870200000000004,0.09011883138020833,-0.09855894368489583,0.04932831217447917
1720611595.07,"[0.1183, 0.1255, 0.055]","[0.025, 0.0972, 0.014]","[-0.0037, 0.0451, -0.0306]","[0.2688, 0.073, 0.0168]",33.3649,32.1218,32.547000000000004,37.348433333333325,0.19003784179687502,-0.14878395182291665,0.05258583984375
1720611595.07,"[0.0621, 0.1193, 0.1034]","[0.0803, 0.0685, 0.0213]","[0.1245, 0.0504, -0.0322]","[0.204, 0.0927, 0.0078]",36.060566666666666,32.3954,30.393466666666665,36.797066666666666,0.09374046223958332,-0.08973391927083334,0.07324562174479167
1720611595.085,"[0.0313, 0.1285, 0.0616]","[0.0655, 0.0611, 0.0125]","[0.1747, 0.046, -0.0241]","[0.1502, 0.0947, 0.0152]",35.569266666666664,29.846233333333334,29.971333333333334,35.16136666666666,0.015929760742187493,-0.08018009440104167,0.07190125325520834
1720611595.101,"[0.0316, 0.0922, 0.1174]","[0.0418, 0.0173, -0.0241]","[-0.0875, 0.0179, -0.0452]","[-0.3275, 0.0786, 0.0335]",32.06786666666667,29.529833333333332,28.626500000000004,35.98936666666667,0.23801196289062498,0.16348284505208335,0.020877376302083337
1720611595.101,"[0.4085, -0.3129, 0.1506]","[-0.0687, 0.0388, 0.0101]","[-0.2164, -0.0618, -0.0459]","[-0.0976, 0.0699, 0.1018]",28.098566666666667,23.594166666666666,24.354033333333334,31.50836666666666,0.37812543945312505,-0.06545729166666665,-0.014826790364583337
1720611595.139,"[0.0462, 0.1109, 0.0852]","[-0.0984, -0.0642, 0.1017]","[-0.1818, -0.068, -0.0114]","[0.0071, 0.0392, 0.0933]",27.360033333333334,21.093766666666667,29.128,31.11063333333333,0.33316544596354164,-0.13555967610677086,-0.004503556315104166
1720611595.139,"[0.0961, 0.0274, 0.0392]","[-0.0091, -0.0827, -0.1082]","[0.0012, -0.0845, 0.0986]","[0.0812, 0.0361, 0.1388]",31.34153333333333,23.618566666666666,30.166633333333333,36.63126666666667,0.09529501953125002,-0.3024938232421875,0.030278588867187498
1720611595.139,"[-0.0249, 0.1117, 0.0826]","[0.0168, 0.0732, -0.064]","[0.0387, 0.0719, 0.0604]","[0.0885, 0.1131, 0.1854]",39.09203333333333,31.42803333333333,30.437200000000004,40.5314,-0.00306875,-0.23873211263020835,0.058607177734374995
1720611595.155,"[0.0493, 0.1109, 0.0715]","[0.0411, 0.094, 0.0305]","[0.0087, 0.1043, 0.0216]","[0.1071, 0.1282, 0.1061]",34.2824,34.02403333333333,28.25316666666667,33.60796666666666,0.06356761067708332,-0.11684356282552084,0.06282113444010416
1720611595.155,"[0.1046, 0.0932, 0.066]","[0.0814, 0.0819, -0.0106]","[0.1067, 0.1238, 0.0059]","[0.1474, 0.1328, 0.0307]",36.73499999999999,33.58663333333333,26.799533333333333,31.882733333333334,0.017474015299479173,-0.104798974609375,0.086046337890625
1720611595.17,"[0.1661, 0.1295, 0.0383]","[0.1123, -0.0312, -0.0778]","[0.0673, 0.0829, 0.0382]","[0.187, 0.1597, 0.0138]",41.0156,35.40343333333333,32.94473333333333,37.9496,0.09476428222656251,-0.23709449055989582,0.08955793457031248
1720611595.17,"[0.2499, 0.1562, 0.0693]","[0.1461, 0.0732, -0.0236]","[0.2402, 0.0984, 0.0352]","[0.2892, 0.1449, 0.0628]",36.9741,34.30686666666667,32.2164,39.23643333333333,0.06607318522135418,-0.19981622721354167,0.14594594726562501
1720611595.186,"[0.2713, 0.178, 0.0265]","[0.094, 0.014, -0.0801]","[0.0628, 0.0153, -0.0654]","[0.2205, 0.1604, 0.0338]",36.68313333333334,29.479966666666666,28.75773333333333,37.82346666666667,0.30547215169270836,-0.25854132486979164,0.08295061848958334
1720611595.201,"[0.2396, 0.1829, 0.0871]","[0.0915, 0.0494, -0.1108]","[0.0713, 0.0216, -0.1218]","[0.2143, 0.1589, -0.025]",33.6141,30.514533333333333,35.60486666666667,34.01996666666667,0.35595918782552083,-0.2135548665364583,0.08142062174479167
