Time (s),Velocity Beam 1 (m/s),Velocity Beam 2 (m/s),Velocity Beam 3 (m/s),Velocity Beam 4 (m/s),SNR Beam 1 (dB),SNR Beam 2 (dB),SNR Beam 3 (dB),SNR Beam 4 (dB),u (m/s),v (m/s),w1 (m/s),w2 (m/s)
1720617419.894,"[-0.0113, -0.1691, 0.0574]","[-0.2017, -0.3057, -0.1955]","[0.1296, 0.2348, -0.3452]","[-0.3353, -0.353, -0.073]",39.676899999999996,37.0931,39.997366666666665,41.29533333333333,-0.09385637207031243,0.03946287434895829,-0.017517236328125005,-0.2522401529947917
1720617419.91,"[-0.1222, -0.1346, 0.0333]","[-0.2881, -0.3464, -0.2615]","[-0.3617, 0.3925, -0.3897]","[-0.2575, -0.3791, 0.3619]",39.85086666666667,36.8571,35.89476666666667,41.25163333333334,0.08613657226562503,-0.4116381103515625,-0.10060196126302083,-0.2014959798177083
1720617419.91,"[-0.038, -0.0874, -0.0919]","[-0.3046, -0.296, -0.2132]","[-0.2948, 0.4003, 0.3504]","[-0.106, -0.2264, -0.2881]",35.244733333333336,32.34963333333334,32.0516,34.6222,-0.44777731119791664,-0.12386621907552081,0.04274828287760416,-0.24748027343750004
1720617419.925,"[-0.0802, -0.1949, -0.2166]","[-0.2821, -0.3507, 0.2927]","[-0.3194, -0.3957, 0.4052]","[-0.0255, -0.2405, -0.2301]",39.141866666666665,34.6873,36.7798,40.9434,-0.12013268229166667,0.10426735839843748,-0.1375520751953125,-0.14412722981770834
1720617419.925,"[-0.0451, -0.145, -0.0447]","[-0.3504, -0.3559, 0.329]","[-0.395, 0.3796, 0.3735]","[-0.1366, -0.2085, -0.1731]",40.86403333333333,38.338233333333335,40.097033333333336,41.03086666666667,-0.39265801595052086,0.09666967773437503,0.022698942057291654,-0.15463981933593746
1720617419.941,"[-0.0879, 0.035, 0.1529]","[-0.2432, -0.1458, -0.332]","[-0.3597, -0.1687, 0.3585]","[-0.1933, -0.0571, -0.058]",42.476400000000005,38.132733333333334,39.283233333333335,41.11023333333333,0.1769738525390625,-0.27444013671875006,-0.012703889973958327,-0.17706553548177084
1720617419.957,"[0.116, 0.164, 0.0154]","[-0.0565, -0.0173, 0.0219]","[-0.1314, -0.1094, -0.2823]","[0.0622, 0.0604, -0.0508]",43.14373333333333,39.435833333333335,40.81523333333333,42.11123333333333,0.5426955973307291,-0.08662220052083336,-0.04123238932291666,0.004026277669270832
1720617419.957,"[0.1496, 0.1652, 0.0993]","[-0.0741, -0.0292, -0.1654]","[-0.1916, -0.147, -0.3046]","[0.1168, 0.0875, -0.0367]",40.65856666666667,39.67693333333333,36.59056666666667,38.22326666666667,0.699462841796875,-0.2947520751953125,-0.0420661376953125,-0.0166350830078125
1720617419.972,"[0.0362, 0.1838, 0.0881]","[-0.1811, -0.0278, -0.085]","[-0.1272, -0.0954, -0.1808]","[0.0589, 0.0956, 0.0249]",41.051233333333336,35.6618,36.0687,35.95583333333333,0.46968204752604165,-0.31718521321614584,-0.018172843424479165,-0.019195841471354166
1720617419.979,"[0.0094, 0.169, 0.1471]","[0.0566, -0.0362, -0.0474]","[0.0961, -0.1168, -0.0898]","[0.0762, 0.0808, 0.0992]",41.962700000000005,42.530300000000004,39.4582,40.2639,0.28796268717447915,-0.1898600830078125,0.03593216959635417,0.0397876953125
1720617419.994,"[0.2442, 0.1263, 0.0458]","[0.2252, 0.0124, -0.0679]","[-0.0436, -0.1149, -0.1381]","[0.0027, -0.0383, -0.014]",43.12436666666667,39.89053333333333,39.803066666666666,41.69106666666667,0.47478167317708336,0.14081109212239581,0.018838045247395827,0.02120342610677083
1720617419.994,"[0.2172, 0.1827, 0.1412]","[0.0429, 0.0768, -0.1026]","[-0.1302, -0.098, -0.1683]","[-0.0035, -0.0266, -0.0891]",39.12966666666667,37.811266666666675,39.48160000000001,41.58123333333334,0.6235763590494793,0.08459680175781249,0.02256709798177083,-0.016894954427083334
1720617420.01,"[0.1801, 0.1778, 0.1627]","[0.0271, 0.0924, 0.0728]","[-0.1435, -0.0722, -0.0597]","[-0.0434, 0.0127, 0.0297]",37.5407,36.34133333333333,36.7472,40.5009,0.5298773600260417,0.12312200520833334,0.04023784179687501,0.033524967447916665
1720617420.026,"[0.1158, 0.1732, 0.1719]","[0.0182, 0.0446, 0.0677]","[-0.1473, -0.1463, -0.1331]","[-0.1179, -0.0347, -0.0252]",40.337133333333334,36.8439,37.141933333333334,38.745133333333335,0.5913074788411458,0.1986391357421875,0.0036847574869791643,-0.00749498697916667
1720617420.026,"[0.0799, 0.1211, 0.1249]","[-0.0435, -0.0199, -0.0505]","[-0.2237, -0.2391, -0.2279]","[-0.1889, -0.1039, -0.0775]",40.1998,39.46633333333333,40.19063333333333,39.96886666666666,0.6765159342447916,0.16357302246093752,-0.06532720540364584,-0.082634912109375
1720617420.041,"[-0.1319, -0.1257, -0.0294]","[-0.2006, -0.1831, -0.2368]","[-0.4064, -0.3273, -0.2555]","[-0.3083, -0.2799, -0.2285]",42.43366666666666,38.63726666666667,38.883433333333336,40.4419,0.46700432128906244,0.12565509440104167,-0.22145330403645833,-0.2469722819010417
1720617420.057,"[-0.0768, -0.0788, 0.0037]","[-0.2479, -0.1504, -0.0837]","[-0.3481, -0.3278, -0.2586]","[-0.2624, -0.2366, -0.2114]",38.401266666666665,40.86306666666667,38.5396,38.728833333333334,0.5206542399088542,0.1464667236328125,-0.18897692871093752,-0.20475870768229168
1720617420.079,"[0.0209, -0.1712, -0.0436]","[-0.0104, -0.2731, -0.1598]","[-0.1481, -0.3887, -0.2852]","[-0.2387, -0.3302, -0.2384]",38.98009999999999,39.90376666666666,37.52846666666667,34.3058,0.4189052164713542,0.23704709472656252,-0.17645617675781247,-0.21489393717447916
1720617420.079,"[-0.1093, 0.082, -0.0998]","[-0.045, -0.0788, -0.1774]","[-0.3178, -0.3008, -0.3246]","[-0.273, -0.1729, -0.21]",43.41023333333334,40.8132,42.37773333333333,41.6626,0.5436088297526042,0.22979004720052085,-0.1862883056640625,-0.16421538899739585
1720617420.079,"[-0.111, -0.029, -0.1172]","[-0.1734, -0.1157, -0.1265]","[-0.4039, -0.3572, -0.2816]","[-0.2384, -0.2574, -0.2583]",44.29523333333333,36.49493333333333,38.39723333333333,39.1449,0.5230948079427084,0.21926694335937502,-0.22574025065104167,-0.20084763183593748
1720617420.095,"[0.0221, -0.1176, -0.0562]","[-0.0437, -0.2164, -0.1146]","[-0.246, -0.3842, -0.3174]","[-0.2737, -0.3164, -0.2564]",40.447,37.51933333333333,38.4949,38.51623333333333,0.5309208740234375,0.30734812011718754,-0.19123080240885415,-0.20970834147135417
1720617420.095,"[0.0907, 0.0725, -0.0029]","[0.037, -0.017, -0.0685]","[-0.1979, -0.1942, -0.2384]","[-0.1126, -0.1552, -0.1774]",39.07876666666667,39.0381,38.34433333333333,39.65963333333333,0.5273268147786457,0.2576893147786458,-0.08291239420572917,-0.08443619791666666
1720617420.11,"[0.125, 0.0869, 0.0202]","[-0.0142, -0.011, -0.0613]","[-0.1573, -0.1982, -0.2142]","[-0.1104, -0.1124, -0.1332]",41.107166666666664,39.3209,40.5782,40.33713333333333,0.5339519775390624,0.1735022216796875,-0.0601113037109375,-0.07561147460937499
1720617420.126,"[-0.0212, 0.0243, -0.0528]","[0.0905, -0.0359, 0.0297]","[0.1325, -0.236, -0.1628]","[-0.3067, -0.1922, -0.1762]",42.67273333333333,38.719699999999996,39.450066666666665,43.932066666666664,0.148252587890625,0.5009227620442708,-0.054940128580729164,-0.10157742513020833
1720617420.126,"[-0.0337, 0.0128, -0.0272]","[0.0093, -0.0227, -0.0305]","[-0.1405, -0.1414, -0.1515]","[-0.2726, -0.1126, -0.1112]",37.08090000000001,35.981233333333336,36.75946666666667,38.94246666666667,0.25836477864583335,0.29698254394531254,-0.08385131022135417,-0.0927577392578125
1720617420.141,"[0.1177, 0.0097, -0.0769]","[0.0188, 0.0023, -0.0053]","[-0.082, -0.1351, -0.1161]","[-0.1251, -0.114, -0.1978]",34.59673333333333,34.7829,33.592733333333335,33.6904,0.2574004801432292,0.2971161539713541,-0.04962196451822917,-0.07223260904947916
1720617420.157,"[0.0793, 0.0185, 0.0145]","[0.0255, 0.021, 0.0165]","[-0.087, -0.1091, -0.1273]","[-0.0839, -0.1198, -0.1219]",38.2477,37.753299999999996,38.14086666666667,36.8937,0.2915671061197916,0.25441739095052085,-0.0374243896484375,-0.04490074055989584
1720617420.157,"[0.0636, -0.0218, -0.0974]","[0.0093, -0.0034, 0.0079]","[-0.1126, -0.2082, -0.1367]","[-0.0687, -0.1333, -0.144]",33.844,33.47776666666667,36.29046666666667,36.84486666666667,0.2687803304036458,0.23558378906250002,-0.089332763671875,-0.05691065266927083
1720617420.173,"[0.0312, -0.1648, -0.1409]","[-0.0841, -0.1828, -0.1444]","[-0.208, -0.2548, -0.1669]","[-0.208, -0.2248, -0.1913]",36.797066666666666,37.3098,34.42993333333333,36.47566666666666,0.23680375976562498,0.13866478678385416,-0.15654855957031252,-0.17803626302083334
1720617420.179,"[-0.1887, -0.2583, -0.2462]","[-0.2021, -0.2845, -0.2272]","[-0.2514, -0.3028, -0.2599]","[-0.3159, -0.2943, -0.2254]",41.169266666666665,40.77353333333334,40.994233333333334,41.51306666666667,0.08040394694010418,0.07989381510416668,-0.2597965983072917,-0.2667189371744792
1720617420.195,"[-0.1677, -0.2959, -0.3274]","[-0.12, -0.3205, -0.3913]","[-0.2432, -0.3117, -0.3681]","[-0.3125, -0.3474, -0.3096]",44.795700000000004,43.53639999999999,45.194500000000005,45.844500000000004,0.08779439290364577,0.09035133463541671,-0.2954095865885417,-0.31008811848958334
1720617420.195,"[-0.2568, -0.29, -0.2491]","[-0.2506, -0.3484, -0.3634]","[-0.406, 0.3777, 0.3977]","[-0.3514, -0.4047, -0.3578]",40.970866666666666,42.55883333333333,39.111333333333334,39.9048,-0.7728234781901042,0.10707897949218753,-0.07053378092447918,-0.35839343261718754
1720617420.211,"[-0.3009, -0.3334, -0.2894]","[-0.3383, -0.2857, -0.3086]","[-0.3906, 0.3922, 0.3847]","[-0.3911, 0.375, 0.3664]",40.98003333333333,38.2945,35.05453333333333,39.51416666666667,-0.87775390625,-0.8406251383463541,-0.08926714680989582,-0.1012318359375
1720617420.226,"[-0.2116, -0.3411, -0.1345]","[-0.1039, -0.315, -0.1355]","[-0.3281, 0.3809, -0.3327]","[-0.3755, 0.3554, -0.3586]",36.945600000000006,36.9171,36.153166666666664,35.833733333333335,-0.27192630208333335,-0.11374718424479169,-0.16548481445312502,-0.16097862141927086
1720617420.226,"[-0.2202, -0.1662, -0.1634]","[-0.1161, -0.1808, -0.1956]","[-0.3158, -0.3292, -0.3433]","[-0.3028, -0.3197, -0.33]",35.08606666666666,38.00253333333333,35.8541,36.33016666666666,0.29327848307291665,0.30167137044270836,-0.2658874348958334,-0.2485085856119792
1720617420.242,"[-0.1664, -0.2065, -0.114]","[-0.136, -0.2332, -0.2234]","[-0.3506, -0.3812, -0.3903]","[-0.2855, -0.3615, -0.3264]",42.969766666666665,41.921,42.7826,42.56896666666667,0.4234216389973959,0.24813910319010424,-0.27858179524739585,-0.26920078125
1720617420.242,"[-0.1663, -0.2734, -0.3159]","[-0.1712, -0.3484, -0.3051]","[-0.282, 0.3501, 0.3791]","[-0.3007, -0.3478, -0.3678]",43.35326666666666,42.824299999999994,43.16303333333334,45.8496,-0.7974665445963542,0.13381337890625003,-0.05010862630208333,-0.31790211588541667
1720617420.257,"[-0.1359, -0.3514, -0.3801]","[-0.1718, 0.321, 0.3355]","[-0.2642, 0.2781, 0.2921]","[-0.1829, -0.3874, -0.3966]",44.7947,37.95166666666667,38.8092,43.37056666666666,-0.7709386962890626,0.9668826334635416,-0.093738037109375,-0.08389451497395835
1720617420.273,"[-0.1988, -0.1971, -0.2563]","[-0.0527, -0.2282, -0.3812]","[-0.0976, -0.3402, 0.375]","[-0.2855, -0.3049, -0.2862]",47.71216666666666,43.85783333333333,43.54146666666666,42.8182,-0.3902802083333334,0.14535449218750005,-0.12163133138020832,-0.265396630859375
1720617420.28,"[0.0357, -0.1435, -0.0696]","[-0.0311, -0.2765, -0.3529]","[-0.1632, -0.2979, 0.3675]","[-0.1753, -0.2536, -0.2675]",36.58856666666667,35.16133333333334,34.14613333333333,38.04013333333334,-0.05532937825520834,0.024245963541666648,-0.046447314453125,-0.233720263671875
1720617420.295,"[0.0886, -0.0586, -0.0643]","[-0.0746, -0.1974, -0.3145]","[-0.1833, -0.2573, -0.4066]","[0.0572, -0.1925, -0.1891]",40.24863333333334,38.7146,38.34636666666666,39.81426666666667,0.5379503743489583,-0.17808586425781256,-0.1537765869140625,-0.1562620686848958
1720617420.295,"[0.0596, -0.0608, -0.0643]","[-0.1933, -0.2458, -0.2605]","[-0.3133, -0.302, -0.3578]","[0.1242, -0.1162, -0.1854]",39.4216,39.10423333333333,38.35243333333333,39.9485,0.5992035563151042,-0.3506411865234375,-0.1810579508463542,-0.15035511067708332
1720617420.311,"[-0.0154, -0.0768, -0.0825]","[-0.1976, -0.2671, -0.2791]","[-0.2386, -0.3109, -0.3173]","[-0.0777, -0.1368, -0.154]",44.652300000000004,41.305566666666664,42.934133333333335,45.043933333333335,0.4570021402994792,-0.2522252848307292,-0.18102232259114584,-0.19103173014322916
1720617420.326,"[0.0438, -0.0363, -0.0185]","[-0.2236, -0.2462, -0.2281]","[-0.1077, -0.3046, -0.3691]","[0.0349, -0.1075, -0.0543]",40.97186666666667,43.82423333333333,43.876133333333335,42.111200000000004,0.5079403238932292,-0.382112939453125,-0.13833165690104166,-0.14146673177083333
1720617420.326,"[-0.0699, -0.0566, -0.1155]","[-0.2306, -0.2508, -0.226]","[-0.3175, -0.3404, 0.4025]","[-0.0336, -0.1591, -0.2323]",42.09493333333334,39.36766666666667,41.67173333333333,44.23929999999999,0.007159602864583281,-0.18680869140625003,-0.08566555989583331,-0.19499005533854166
1720617420.342,"[-0.2662, -0.1124, -0.1204]","[-0.3659, -0.2885, -0.2028]","[0.2949, -0.3284, -0.2925]","[-0.2778, -0.179, -0.1441]",40.79996666666667,37.62103333333333,37.73193333333334,39.737966666666665,-0.11660892740885413,-0.16843577473958335,-0.14160245768229165,-0.2512122884114583
1720617420.342,"[-0.2529, -0.2616, -0.1911]","[-0.2983, -0.3771, -0.2262]","[0.209, -0.4086, -0.3322]","[-0.4017, -0.3249, -0.3792]",37.675999999999995,36.54376666666666,39.1744,36.942566666666664,-0.11456318359374999,0.13611233723958335,-0.2125991861979167,-0.34580262044270826
1720617420.358,"[-0.2389, -0.3258, -0.1696]","[-0.3432, 0.3465, -0.313]","[0.2833, 0.2899, 0.3488]","[0.4061, 0.3326, -0.3358]",39.348366666666664,42.48656666666667,41.055299999999995,37.52746666666667,-1.1040628987630208,-0.46147458496093763,0.03642549641927084,0.014835978190104163
1720617420.373,"[-0.2363, -0.1247, -0.0623]","[-0.1785, -0.0927, -0.0995]","[-0.241, -0.2498, -0.2167]","[-0.3754, -0.2593, -0.1892]",39.450066666666665,40.151999999999994,41.46526666666667,38.7431,0.190964892578125,0.29806836751302085,-0.19538374837239583,-0.205502587890625
1720617420.396,"[-0.1612, -0.1822, -0.1542]","[-0.0012, -0.2022, -0.156]","[-0.1668, -0.329, -0.3175]","[-0.2163, -0.3411, -0.2284]",41.90063333333333,35.29763333333333,34.56933333333333,39.534533333333336,0.21160604654947915,0.28016712239583336,-0.226467919921875,-0.19697281087239582
1720617420.396,"[-0.1599, -0.0377, -0.1039]","[-0.2269, -0.1007, -0.069]","[-0.3308, -0.1524, -0.183]","[-0.3045, -0.1509, -0.1737]",38.048300000000005,39.5467,38.367700000000006,38.47656666666666,0.24318824055989585,0.1516388427734375,-0.16750428873697917,-0.1763589599609375
1720617420.396,"[-0.0699, 0.0328, -0.0674]","[-0.1085, -0.0774, 0.0094]","[-0.3447, -0.1284, -0.0419]","[-0.2735, -0.0712, -0.1063]",40.09193333333334,35.5418,35.46243333333333,35.016866666666665,0.2739834798177083,0.17912886555989585,-0.10767191569010416,-0.10775516764322916
1720617420.411,"[0.0014, 0.2916, 0.1597]","[-0.1012, 0.1416, 0.1285]","[-0.2438, 0.2215, 0.0121]","[-0.2516, 0.1127, -0.038]",41.04716666666667,38.26903333333333,40.753166666666665,41.379799999999996,0.30972531738281256,0.22592686360677083,0.0750317626953125,-0.0010385660807291596
1720617420.427,"[0.1664, 0.1619, 0.1642]","[0.1813, 0.1558, 0.1622]","[0.0536, 0.0929, 0.0542]","[0.0521, 0.0715, 0.0736]",41.5497,41.11226666666666,35.87746666666666,38.7441,0.19584911295572915,0.19802754720052085,0.1186169189453125,0.12015138346354166
1720617420.427,"[0.1196, 0.1736, 0.1417]","[0.0542, 0.1779, 0.133]","[0.1256, 0.0706, 0.067]","[-0.0173, 0.0736, 0.0679]",39.3687,40.03496666666667,39.54163333333333,39.575199999999995,0.11577438151041668,0.15826465657552083,0.11975860188802084,0.0843834716796875
1720617420.447,"[0.184, 0.2048, 0.091]","[0.1273, 0.1652, 0.0677]","[0.1207, 0.1025, -0.0497]","[-0.0471, 0.0852, 0.0454]",40.09503333333333,38.035066666666665,40.9261,43.92293333333333,0.20535582682291667,0.1811467122395833,0.11171175130208333,0.0766297119140625
1720617420.452,"[0.1597, 0.1704, 0.0664]","[0.0724, 0.179, -0.0084]","[0.0836, 0.0576, -0.0141]","[0.3832, 0.0234, -0.0197]",41.344233333333335,38.59456666666667,40.830466666666666,40.97286666666667,0.178251806640625,-0.09677121582031249,0.08947421061197917,0.10866642252604165
1720617420.452,"[0.0724, 0.0338, -0.0389]","[0.0458, 0.0528, 0.0157]","[0.0275, 0.0381, -0.0428]","[0.0752, -0.0286, -0.1289]",36.7503,36.206066666666665,37.24466666666666,36.836733333333335,0.030761027018229168,0.12974449055989581,0.015401147460937502,0.0055430094401041725
1720617420.468,"[-0.0616, -0.1176, -0.0528]","[-0.0646, -0.1399, -0.1079]","[-0.004, -0.2088, -0.145]","[-0.0714, -0.1875, -0.1558]",38.83056666666667,39.303599999999996,43.62283333333334,40.15096666666667,0.08393570149739583,0.06693230794270834,-0.10185211588541665,-0.12511486002604166
1720617420.48,"[-0.0804, -0.0663, -0.0806]","[-0.0278, -0.1378, -0.1037]","[0.0713, -0.1736, -0.2093]","[-0.125, -0.1717, -0.1841]",45.56783333333334,41.943333333333335,42.61476666666667,43.5679,0.05705545247395836,0.13938856608072916,-0.09298617350260417,-0.12910586751302086
1720617420.496,"[-0.0264, -0.0943, -0.0932]","[0.0166, -0.1224, -0.1615]","[0.0604, -0.1102, -0.2359]","[-0.0338, -0.161, -0.1897]",42.082699999999996,40.69416666666666,44.44376666666667,44.00026666666667,0.04820177408854167,0.07710054524739586,-0.08618926595052083,-0.11218771158854167
1720617420.496,"[-0.0135, 0.0026, -0.0641]","[0.0237, -0.0211, -0.1155]","[-0.0042, -0.062, -0.232]","[0.0222, -0.1172, -0.1894]",41.83143333333333,39.918,42.7714,41.2791,0.14909274088541666,0.11211048177083334,-0.064804052734375,-0.06825179036458333
1720617420.511,"[0.1335, 0.0232, -0.0865]","[0.0451, -0.0081, -0.0194]","[-0.0465, -0.0791, -0.2094]","[-0.0092, -0.099, -0.2068]",40.15296666666667,39.5518,43.64523333333333,40.43983333333333,0.270955859375,0.21756697591145835,-0.04659366861979167,-0.050915657552083333
1720617420.527,"[0.0947, -0.051, -0.089]","[0.0507, -0.0223, 0.0572]","[-0.0172, -0.124, -0.0511]","[0.0057, -0.1254, -0.1446]",37.78686666666667,37.70343333333334,39.1134,38.352466666666665,0.09957893880208335,0.23052967936197918,-0.041270043945312494,-0.030664567057291675
1720617420.527,"[0.096, 0.043, -0.1194]","[0.064, 0.0379, 0.047]","[0.0529, 0.0886, -0.0821]","[0.0651, 0.004, -0.1678]",38.117466666666665,36.21013333333334,36.325066666666665,36.269133333333336,-0.024932446289062493,0.16396839192708332,0.01369941406249999,0.008615315755208337
1720617420.558,"[0.1305, 0.1492, 0.0509]","[0.0852, 0.147, 0.1669]","[0.0963, 0.1207, 0.0449]","[0.0785, 0.0624, -0.125]",36.32103333333334,33.637499999999996,35.98023333333333,34.4411,0.04816199544270835,0.2529790201822917,0.10183417968749998,0.07151353352864583
1720617420.558,"[0.1953, 0.1622, 0.045]","[0.1258, 0.2735, 0.272]","[0.0281, 0.1254, 0.0261]","[0.0449, 0.1715, -0.0126]",33.6558,32.6355,35.126733333333334,34.4523,0.15096412760416664,0.3078168701171875,0.09966097819010415,0.1508559326171875
1720617420.558,"[0.269, 0.3364, 0.3632]","[0.2784, 0.2871, 0.2158]","[0.2812, 0.2123, 0.0799]","[0.2978, 0.2799, 0.1664]",34.882600000000004,36.879466666666666,40.09096666666667,38.132733333333334,0.2633038818359375,0.022205745442708296,0.26448953450520835,0.26296412760416665
1720617420.574,"[0.38, 0.163, -0.011]","[0.1815, 0.1173, 0.0413]","[0.2853, -0.0082, -0.0379]","[0.2737, 0.1289, -0.036]",38.57523333333334,34.030166666666666,37.311800000000005,37.64443333333333,0.1946199869791667,-0.019283251953125014,0.13204290364583335,0.12190856119791667
1720617420.58,"[0.3201, 0.0089, -0.098]","[-0.1404, -0.0306, -0.0473]","[-0.3412, -0.1313, 0.0341]","[0.0262, 0.0007, 0.0077]",41.18346666666667,36.446133333333336,40.483599999999996,39.9994,0.44296933593750004,-0.17118271484375,-0.03736746419270833,-0.031142952473958332
1720617420.596,"[0.1838, 0.0559, -0.0843]","[-0.0204, -0.0493, -0.1963]","[-0.1343, -0.1253, -0.1879]","[0.0137, 0.0084, -0.141]",40.83456666666667,38.835633333333334,40.18046666666667,39.752199999999995,0.3994199381510417,-0.10082184244791668,-0.05178434244791668,-0.0658384033203125
1720617420.596,"[-0.1001, -0.0361, -0.116]","[-0.2677, -0.1474, -0.2548]","[-0.4032, -0.3741, -0.3038]","[-0.3303, -0.1415, -0.1345]",39.230333333333334,37.60986666666667,40.0899,40.58226666666667,0.549545751953125,-0.04689471028645833,-0.23159811197916666,-0.2191552001953125
1720617420.611,"[-0.1637, -0.1315, -0.0379]","[-0.0843, -0.3123, -0.3145]","[-0.0593, -0.3624, -0.3637]","[-0.3017, -0.255, -0.1209]",39.47853333333333,37.52033333333333,38.401266666666665,40.5914,0.29977607421874997,-0.024776489257812506,-0.1936834228515625,-0.23880358886718756
1720617420.611,"[0.243, 0.0975, 0.0465]","[0.0966, -0.0635, -0.066]","[-0.1207, -0.1483, -0.2077]","[0.0269, -0.0731, -0.0159]",41.6982,38.72273333333333,38.39823333333333,41.829433333333334,0.5737227864583333,0.014217594401041658,-0.017586523437499998,-0.01572645670572917
1720617420.627,"[0.0395, -0.0764, 0.0027]","[-0.0961, -0.1874, -0.1885]","[-0.3921, -0.3872, -0.2029]","[-0.1184, -0.1957, -0.0893]",42.334,37.35656666666666,37.037166666666664,41.74093333333334,0.6287228190104166,-0.050916780598958315,-0.177336279296875,-0.15005
1720617420.643,"[0.0615, 0.007, 0.1951]","[-0.2062, -0.2006, -0.147]","[-0.3241, -0.3175, -0.2681]","[-0.1073, -0.1277, 0.1224]",40.388,39.53039999999999,38.05543333333333,38.75123333333333,0.7763303955078125,-0.29865986328125,-0.11414471028645834,-0.11389507649739584
1720617420.643,"[0.1977, 0.2161, 0.2064]","[-0.039, -0.0003, 0.001]","[-0.2552, -0.1056, -0.0714]","[-0.0339, 0.0843, 0.084]",43.27696666666666,39.6352,40.21606666666667,40.58429999999999,0.6979784505208334,-0.12042262369791668,0.029753889973958336,0.017319270833333334
1720617420.658,"[0.1036, 0.1322, 0.0946]","[-0.0988, -0.0391, -0.0542]","[-0.2106, -0.1524, -0.131]","[0.0572, 0.048, 0.0206]",43.77236666666667,41.08683333333334,41.333,40.239466666666665,0.5455246744791666,-0.21508321940104166,-0.030211588541666667,-0.010813085937500001
1720617420.674,"[0.098, 0.042, 0.0655]","[-0.1487, -0.1781, -0.1533]","[-0.272, -0.245, -0.2486]","[-0.0593, -0.0752, -0.0256]",39.62706666666667,37.80213333333333,38.3067,38.9333,0.6428109781901042,-0.21732134602864583,-0.0988370849609375,-0.1095315185546875
1720617420.68,"[0.1161, 0.0969, 0.037]","[-0.1247, -0.1828, -0.2135]","[-0.2653, -0.273, -0.3211]","[0.0177, 0.0102, -0.0634]",37.90893333333333,36.7503,37.05036666666667,40.5497,0.7336328694661458,-0.327579736328125,-0.10766783854166667,-0.09501704101562501
1720617420.696,"[0.0918, 0.0514, 0.0124]","[-0.1932, -0.2513, -0.2361]","[-0.358, -0.3638, -0.3403]","[-0.0149, -0.0502, -0.1013]",39.33103333333333,37.46543333333333,38.259899999999995,37.65866666666667,0.8052636800130207,-0.3471858072916667,-0.15908533528645832,-0.14496197102864583
1720617420.712,"[0.0194, -0.0597, 0.129]","[-0.3222, -0.3598, -0.1376]","[-0.3986, 0.3975, -0.3045]","[-0.1378, -0.1476, -0.0254]",41.00443333333333,39.16623333333333,38.86006666666666,40.1011,0.25895152994791665,-0.33878475748697917,-0.03832015787760417,-0.1943666748046875
1720617420.712,"[0.0891, 0.1886, 0.1336]","[-0.1275, -0.0724, -0.071]","[-0.1387, -0.1011, -0.084]","[0.1485, 0.1649, 0.1401]",38.583400000000005,36.328133333333334,36.26403333333334,37.9659,0.48392450358072914,-0.48338321126302075,0.013239396158854165,0.03198221842447916
1720617420.712,"[0.1214, 0.1848, 0.1571]","[-0.0527, -0.0686, -0.039]","[-0.199, -0.1182, -0.0328]","[0.0381, 0.1319, 0.1254]",41.44793333333333,39.41546666666667,38.65763333333333,38.6607,0.5374681315104167,-0.30615552571614585,0.01748701985677083,0.023859969075520834
1720617420.727,"[0.1072, 0.068, 0.0179]","[-0.1347, -0.1309, -0.1031]","[-0.3631, -0.2145, -0.1244]","[-0.1336, -0.029, 0.0159]",38.0727,37.03613333333333,34.95786666666667,38.9201,0.5929232014973959,-0.15206805826822914,-0.08983386230468748,-0.08809655761718749
1720617420.743,"[0.0301, 0.0188, 0.0038]","[-0.1751, -0.185, -0.1632]","[-0.2661, -0.2478, -0.2224]","[-0.0586, -0.0498, -0.0702]",39.231366666666666,37.037166666666664,37.869233333333334,40.20183333333333,0.5216692301432291,-0.23257591959635418,-0.11964683430989582,-0.12028966471354167
1720617420.743,"[0.1044, 0.129, 0.0244]","[-0.124, -0.103, -0.2197]","[-0.2263, -0.1957, -0.292]","[0.0293, 0.0, -0.0964]",41.9505,38.1602,41.85896666666667,42.447900000000004,0.6429619059244791,-0.256742919921875,-0.08095141601562499,-0.08776486002604167
1720617420.759,"[0.0968, 0.1371, 0.0603]","[-0.15, -0.1345, -0.1601]","[-0.2117, -0.257, -0.3164]","[0.1103, -0.0187, -0.0864]",40.817233333333334,37.5173,39.55993333333333,42.11833333333333,0.7139024983723958,-0.30379871419270826,-0.08719218750000002,-0.07487440592447918
1720617420.774,"[0.1751, 0.1654, 0.0704]","[-0.0171, -0.0721, -0.1944]","[-0.1821, -0.2957, -0.4005]","[-0.0086, -0.0536, -0.1182]",39.77863333333334,38.42263333333333,37.338233333333335,39.01163333333333,0.855362068684896,-0.07583304850260415,-0.08366742350260419,-0.07895680338541666
1720617420.781,"[0.0423, -0.0364, -0.0158]","[-0.3031, -0.2618, -0.1839]","[-0.3724, -0.3714, -0.3754]","[-0.1009, -0.1567, -0.2063]",42.87616666666667,40.06043333333333,41.16206666666667,38.3016,0.734566316731771,-0.1949021077473958,-0.19713905436197918,-0.20801509602864585
1720617420.796,"[-0.1129, -0.2167, -0.2803]","[0.1886, 0.4046, 0.1824]","[0.1608, 0.1545, 0.1915]","[-0.1901, -0.2822, -0.3671]",41.6524,40.42256666666666,41.21196666666666,40.784699999999994,-0.7321253743489584,1.0745851481119792,-0.014977921549479162,-0.011804288736979168
